user_id,course_membership_role,course_membership_ts
2f1e20c31e95ccf3faee28d0dad2db49fae81637,LEARNER,21/08/18 9:16
2f2391a9e8755f8781786a9147dae2304a5370b8,LEARNER,22/04/19 14:52
2f2ee66eec55e7af3d02f6d8691226fe7f7dbb62,LEARNER,07/11/18 12:07
2f2f580a3a6c97aefa3881b4c8d78506d933fee4,LEARNER,23/12/18 22:31
2f2f690cff91c4fe8040107014132983958c9647,LEARNER,06/11/18 22:03
2f2f9c7cd0773fd0863fc6598b73abbf8bb93903,LEARNER,08/06/18 9:19
2f2f9c7cd0773fd0863fc6598b73abbf8bb93903,NOT_ENROLLED,20/06/18 12:37
2f380765dfbeb77abdedf7dab5a3c4edba71cfaa,LEARNER,22/08/18 9:11
2f39b3d2681ee7660ed3a2544b7a049776556ad4,LEARNER,04/01/19 0:47
2f3ec2a20e88d68f073d4bf83b7e44c603b8fd76,LEARNER,10/07/18 15:20
2f3ec2a20e88d68f073d4bf83b7e44c603b8fd76,NOT_ENROLLED,14/07/19 8:02
2f47a9d616a164d92192830152db477cac33601f,LEARNER,08/08/18 6:29
2f485ba2d659a267b0c8f5cc17a96d42b09f6769,LEARNER,02/07/19 6:11
2f49f2058727f72f49a67314031b3ff7748e0d85,LEARNER,21/06/18 12:20
2f4e651079ed4a995fb3784bd2e3c18b85ff3106,LEARNER,24/05/18 8:41
2f4f4f0bcbd14be96424954913669d788b7e8090,INSTRUCTOR,26/10/17 13:43
2f57dc7046afa8411d982d07be157d775cbbd155,LEARNER,14/06/18 11:28
2f596128bc57d61f286e7b814356bbf00a18977a,LEARNER,28/05/19 19:59
2f60688fa1fd2d8202c5880a4069f3f3a6ec1dff,LEARNER,16/05/19 13:48
2f60c7aa4e9f776ca0232bad9e79344fc8266a76,LEARNER,09/10/18 16:49
2f6cbf68e68fbe11e78dcfa6ad1179a3d1f23e8a,LEARNER,22/06/18 15:40
2f6db25d4aa76104ce945013c90db174b328bca8,LEARNER,06/05/19 2:28
2f6f2e27e74f188aea73d71b54d618596bf77bfb,LEARNER,24/05/18 8:53
2f723f2a2eab4439fb142b4194f12dcec7cf600b,LEARNER,04/06/18 15:49
2f73335464947e815ff6322571e37e281de030a2,LEARNER,26/09/18 12:54
2f74ee086cab3d776b1612b1e46f07195e42fecf,LEARNER,25/01/19 18:03
2f75a2c6fbb1e86bde71e8149c3de5d9389a53d0,LEARNER,27/05/19 7:19
2f76188a89c93309b0f18f2884df4d205fa981f3,LEARNER,11/07/18 11:18
2f7634f5bab9170a360d88c00881b27896ddd95c,LEARNER,25/05/18 5:52
2f7775cbbd45ddf736e8207254af4c093175b2c8,LEARNER,11/07/18 9:31
2f77dd0393fc50ff6aacd2f01564ffcd4e56fe9a,LEARNER,08/06/18 4:04
2f78642a699dc9919b6b77941ec0e5bdc99c60ba,LEARNER,15/07/18 22:18
2f7eae8c29ee63cdcafa1f80ca010c201869aaf4,LEARNER,25/11/18 18:08
2f812ac258481d1254f84d60eec21d88b0dbecb5,LEARNER,18/09/18 18:41
2f87f83523eb6e8248bcb5ee46308bf40615a4e3,LEARNER,23/03/19 8:12
2f880de3edd365804a57bf6d8ff22f5f60b08ffe,LEARNER,18/09/18 19:18
2f8a65981652c95e339eef4a446b7df80759ec48,LEARNER,06/03/19 22:20
2f8abd7b76c796b7215fe58a589d09800f83d2e5,LEARNER,01/06/18 10:16
2f99264327a7a0318a5267959c0b1263237e109a,LEARNER,03/05/19 5:56
2f9ce6f32c5151e16b68439b1fc0174ffe523b65,LEARNER,11/12/18 19:32
2fa01425397cd46475a077040f74341ad51bb2c1,LEARNER,23/09/18 10:17
2fa0867e2f482bd5156a2760399fc9718e154427,LEARNER,11/08/18 9:01
2fa092cb09a4fc16ff22515a36b1c3f0e68256f9,LEARNER,24/06/18 19:15
2fa125a56f21dd824e22db0606d27fc199450043,LEARNER,10/02/19 16:59
2fa4c8674684b949b42ef870387430fc83228a72,LEARNER,15/12/18 7:06
2fb3767e9faabf987ffdd62dc10d4a56dd644a62,LEARNER,09/06/18 16:25
2fb6521d182d9e70c9240550af18c5438ee4a731,LEARNER,14/08/18 16:25
2fbc4723478391302919447c9f11969a1479537a,LEARNER,04/01/19 8:47
2fbd233d1954e85afeabc8a88d33c3cc97e96b4e,LEARNER,24/05/18 8:35
2fbe0f969ea4d53f436cbd1d54c110b844167cfd,LEARNER,23/05/18 5:04
2fbf20c149cf9288391289e9a2fa21c9c86a9adc,LEARNER,22/06/18 12:05
2fc3c2cb1bad35916a904efb0ea946a26b60df3b,LEARNER,15/06/18 21:57
2fc5998a05fb9f629e74c8bd28426200b7685425,LEARNER,21/06/18 15:49
2fc6b0ced99f9f54a5db21cebf349fedd7951581,LEARNER,07/09/18 21:18
2fc6f1c2a5630c3d7624364fa46d703b222617b7,LEARNER,08/06/18 8:47
2fc79969e1d7c1f386a1bf77411b0117829a16ec,LEARNER,28/09/18 17:16
2fcbfad599fb1c2d019ba11333db131af78495c0,LEARNER,03/06/18 15:02
2fd0559a0a10875ec791f784f49383562085836f,LEARNER,22/06/18 15:40
2fd28c00cfa0995ce949ea6b857f93f34a321e2d,LEARNER,09/05/19 16:42
2fd6fd2b8361fc241aff15f4bf179bb892ec57db,LEARNER,23/01/19 14:59
2fdfcdce1eba95b9688af03123a4459fda60b431,LEARNER,04/09/18 4:53
2fe2b3195ef656fd3215284bacb70d48e0ce64b7,LEARNER,10/10/18 4:54
2fe5aaf444863bae65a226f9ddfacc5d04676fce,LEARNER,24/09/18 0:37
2fe5e53568526a9ece0c28ab7d0064b458f957f5,LEARNER,04/01/19 0:47
2feb09cd1ba427f0034ea21a50487c537579590d,LEARNER,29/07/19 4:37
2feb9b569f0e566710218a65feb7f11b6f5df312,LEARNER,20/07/18 18:18
2fed093236fe4a7a0c6a87981b4d6876b8041ea9,LEARNER,03/09/18 13:14
2fed4bb40e622a1870eeca4f22970ca9b7810588,LEARNER,04/01/19 2:08
2ff01e8df20e9684be642be68cfcb9bfd10963e0,LEARNER,01/08/18 16:15
2ff0d1695d35b056927a009e9ce5dbf60d866826,LEARNER,21/06/18 14:36
2ff0d1695d35b056927a009e9ce5dbf60d866826,NOT_ENROLLED,23/06/18 10:25
2ff8b981cac99b034f4ac87f5ce4a1b6e4a69aaa,LEARNER,26/05/18 22:06
30060abcf6ba34bb7966fdccbc914155fa2ba6bd,LEARNER,20/07/19 13:20
30083f03918c5ffc32c21e526ae5e0168bbf899e,LEARNER,03/07/18 14:21
30091beba9ea65c2b159f8cdb8710fc40574a498,LEARNER,11/06/18 9:55
3009a48b00110723aebd5f34641f1eaf25fc8c07,LEARNER,24/05/18 22:02
300f81f1e79faae902dd2226759f5f1ed754d194,LEARNER,24/06/18 22:28
3010e036f8e7ac7c328635934190ffd478b65103,LEARNER,09/05/19 17:47
301134d8190a7db35b3e879d812c96c418afa495,LEARNER,04/01/19 15:22
301190e2bfc221173d43989afd21d2f13b4beb38,LEARNER,11/06/18 0:22
301265d2f647f07df2c0f2b8ed120cec775747ab,LEARNER,09/06/18 16:24
30127b8265383ecd7554641c8b72630198a1766d,LEARNER,24/04/19 3:02
30165fa8cf2a03f8e624222ef714bc06a0b75827,LEARNER,19/04/19 5:09
301db90b9d5467e0a28f517bfc91997f374888b7,LEARNER,20/09/18 0:02
30219e269b14e08d290bab44ab85ce1aa4fb7646,LEARNER,22/06/18 8:32
30219e269b14e08d290bab44ab85ce1aa4fb7646,NOT_ENROLLED,22/06/18 8:34
302696bb735360a1c5ce5af0440f957fc37616b9,LEARNER,16/11/18 16:58
302717ed6fe16ea791720e372107317cd4c2a3b5,LEARNER,23/05/18 14:45
302b9e833fdbc69f9941bab0263f19bad2fa003d,LEARNER,15/06/18 13:27
302c34551cb43ccd145a03a6910783ddbf4a416e,LEARNER,10/01/19 11:58
3030b71e5040dac3d6b9f672a65a6fa14f193871,LEARNER,22/06/18 1:57
303139a873549cbc8022d79e7e76838841604b28,LEARNER,01/10/18 13:17
303d88290cdbea6d9ddbee2cae26d85c026e61bf,LEARNER,23/05/18 15:38
30404057adfb5aefc241b47a6f60dac32ba13ab5,LEARNER,27/02/19 5:46
3040f7e0f85c96d4d8b6910477d91cd6b1b9eb2b,LEARNER,19/06/18 19:33
3042cfd3fec50bd528396b431d1b6c57836a8bf6,LEARNER,02/03/19 10:35
30433a21fdd54f6160762b7b87f2eb49b59a7853,LEARNER,27/12/18 16:58
30475ff427ab24cb5ed0c73a6760357d7b54e01f,LEARNER,31/08/18 9:06
3048b57373db3586134abb9257919cafa1794eda,LEARNER,22/08/18 5:31
3050a0c7c8d41aed734a1ee6530612222b5f775c,LEARNER,23/05/18 8:58
3053e80a87d0655544db4b21ce855f675ba708d3,LEARNER,04/09/18 12:41
30540f379593fc32cdd509b27377fc6f02674a49,LEARNER,16/02/19 14:47
3054a88c7931261a8f588679d3eb77d5efb89c92,LEARNER,21/02/19 8:17
305d692075c4c0ad893da2d0716f5986113a19e0,LEARNER,01/10/18 19:10
305f681456d906c2f63d9c305069e74a8fc71b9c,LEARNER,05/12/18 6:40
305f681456d906c2f63d9c305069e74a8fc71b9c,NOT_ENROLLED,06/12/18 4:41
305fa8d069ebb376acd40325a5c3e5296fe169e4,LEARNER,03/08/18 5:13
30603c8de92ca94103bc2ef82934c4b97aba4a72,LEARNER,04/05/19 1:57
3067ba8b6783214a7e57b1d0b95daca051d2aeac,LEARNER,23/11/18 23:48
3068be66ec4b1e970e352e8a7f9f9687ce7c0391,LEARNER,14/01/19 23:44
3069a3b04affee0b408b411af669d8682e2df7f7,LEARNER,21/05/18 13:42
3070df712a0156f7fcf77922e87072c421f94726,LEARNER,29/11/18 16:21
3071486918c4dd8b1964da041fa51fd6044daf92,LEARNER,24/05/18 3:44
3072ae3df7f90a54df4705c7ab3aa390dde72856,LEARNER,31/05/18 15:20
307483acdbe2d52f253d98885b5b46d9551044dd,LEARNER,24/05/18 3:33
307a3b3e0c6875cc891aed1d4ee3dd60fbe0e4d1,LEARNER,24/05/18 12:34
3082e49a4ea35dd00005f43c01ba7c049fc1a6e0,LEARNER,21/06/18 13:38
308558f479d7c52938f1629ad67c1b6932221ad3,LEARNER,26/01/19 9:02
308696c5c36b24fdefbb3e295c240ba0c295c8a2,LEARNER,22/05/18 12:42
3087ea1b6b84f9b7d4e1c654cab170650b116e3e,LEARNER,04/06/18 6:47
308801ce0b583853d859ae9f7868dcfccd3dd83d,LEARNER,13/06/18 6:13
308863091aa4c920686ab554ac1030b00fadaded,LEARNER,01/10/18 18:38
30889ffe57c3480a07276e7a3867d9192e501841,LEARNER,22/09/18 4:08
308b0f70e45468627d5c8f2b088a02daa975c0cd,LEARNER,27/01/19 16:11
308b56715aa234f7f38ae57c8db101f04eb13cf8,LEARNER,31/05/18 12:07
308b56715aa234f7f38ae57c8db101f04eb13cf8,NOT_ENROLLED,31/05/18 12:07
308c3f8c326cbdd4e10d9c05b08a237ae993354e,LEARNER,09/10/18 22:22
308f068519c1a1827ba3aacf9acb39b23dd2ef80,LEARNER,05/11/18 19:03
30943caee95979577b0a6671d2e8c146ddbdf94c,LEARNER,24/05/18 13:21
3096363568c0265404c6e0a1e749e08b157801d7,LEARNER,09/10/18 21:24
309a9eb60946023bc3fe0c9912a72c3b8e3b5652,LEARNER,24/06/19 15:09
309e1f8f9c325c22b6ca03e4622a099e81816afa,LEARNER,17/06/18 12:05
30a065aa4b61b7231a652924bf48b4cfe185cfd2,LEARNER,31/05/18 20:47
30a282dd2129ba3b667a9aa459c9e2988f01f8fa,LEARNER,06/06/19 9:47
30a64d767af1075613c98d7e31a956507e99a774,LEARNER,05/08/18 13:48
30a6842e709f18a8ad041a721faad25fa4a8246b,LEARNER,18/09/18 21:58
30ab575e9a8b36579aad1643f189679659a50d7f,LEARNER,16/11/18 15:23
30afec7f6725f157e682299f1774994e36ce1f8b,LEARNER,18/05/19 11:09
30b4377e3838e79f6c6c56b8197c3aa2d1a43441,LEARNER,05/06/18 4:37
30b552af306c9a72ac52a46708ed207564bc4ae1,LEARNER,10/10/18 2:38
30bb33c1743791fb007d883cf60d6bf950eb517c,LEARNER,18/11/18 20:21
30c0557e188991730ca042771c9e3b2c5710f009,LEARNER,29/11/18 7:48
30c343e9e0fd92d42da5851ab61d4d3802b250a2,LEARNER,21/08/18 16:19
30c5ff556bfa1b5d764d2a6471f42db8f85eb5c3,LEARNER,12/06/18 7:31
30c65d5663035d20e49c7a505de29eb72aa3febe,LEARNER,17/11/18 5:12
30c9fac3afd9c2c92cd014cceec7d6b9df010b23,LEARNER,26/06/18 18:53
30ce6366a63b33e0b357a8a1d606c6be1af138f6,LEARNER,25/06/18 13:07
30d1e6b018dc9509c473bf30c64e34a6a3eca7b4,LEARNER,24/05/18 10:11
30d3263bbd9f73688a5a220b26b09c644e0b18be,LEARNER,10/06/18 11:00
30d34c22829ee8c62a581db3bc57ed0174660f9e,LEARNER,29/01/19 0:41
30d34f868adfdc9b37da287905467f9767acab5a,LEARNER,15/07/19 6:33
30d3b1d34d835e0db5ca1221735e81afe225fcbf,LEARNER,09/06/18 17:05
30d67e390f52c8ac0f7f291536e8cac1cf0955c6,LEARNER,29/06/18 6:53
30d67e390f52c8ac0f7f291536e8cac1cf0955c6,NOT_ENROLLED,03/07/18 16:34
30db58bd26366464f0ee2b7cf229d1691a74f2c1,LEARNER,08/08/18 8:32
30e1d07f90df731b648c09f42f2f7801b95dd856,LEARNER,05/01/19 9:42
30e6d346fd9e8e8961c00c1550f96de565c7a0a4,LEARNER,31/07/18 0:36
30e7644819b24ca915896fa0ca0872dc21728a3f,LEARNER,30/12/18 0:07
30e9e6167ec014596d815bd24439c992a9fdb968,LEARNER,01/04/19 19:15
30ee63cd08b7484c32bcb434432bfb5d19285c08,LEARNER,08/06/18 3:38
30ee63cd08b7484c32bcb434432bfb5d19285c08,NOT_ENROLLED,14/06/18 10:17
30ef44a6dca0862852f756391257aafe33023138,LEARNER,28/05/19 4:47
30f4d318e57623b26682d1a752f7ee4f7292d4c1,LEARNER,28/11/18 11:17
30f71f31af997670562037aa7c42c4c2e8f7da48,LEARNER,16/07/18 17:05
30f770bdb10d2ea59a5d8770dfb7edf4ca6a24e7,LEARNER,04/05/19 20:46
30f7b4f9776d2ad91dfc9c235414aa383ab851a9,LEARNER,04/06/18 7:30
30f7caf58f6baf82ef5e786db64c8ea9c0166579,LEARNER,01/08/19 3:14
30fb1ff697865e2b7e6668121aa0da1a07dfd883,LEARNER,08/06/18 7:41
30fd7d3f24a53445e43d6a81417a3bb398f7f146,LEARNER,17/06/19 21:22
30fe258b4ce96da08629c330dcdd121c843e08c0,LEARNER,31/07/19 17:42
3102081c85d0dd0c002c4c0ab14e7268649af104,LEARNER,15/06/18 8:00
31046b82cefa537a0723cb2d9ef5c495d357aee0,LEARNER,23/06/18 8:35
31095fd9c74bf56641ff1d5bfb2da5bad94e1613,LEARNER,13/08/18 20:55
31099ddb0be57ba4c11f2893fdc2c343e845ad4d,LEARNER,04/01/19 22:13
310eece54b52e8479d19005897c72da66834a111,LEARNER,30/01/19 20:51
3111e3ec93eaa951b93e5d3676f74addb5636201,LEARNER,18/01/19 8:08
3112b819ef2e63e27f2dd482075962ee2cb6a4b8,LEARNER,22/01/19 23:50
31167ca867f134d676e3bc454df8bf1949eea06f,LEARNER,22/06/18 2:06
311d6388f079f41383efd607f38a47a1c547280b,LEARNER,24/09/18 18:12
311e7f8519652203079cfdc3d94a71a4e408d839,LEARNER,02/06/18 19:36
3121f9237aafb9b4d912989150cc98cc27b230e9,LEARNER,01/08/18 14:34
3123447cf50034f4cc412d8256950aa7d6bae747,LEARNER,29/05/18 3:12
3126248ce2312717a47e8d458a50f313133cd138,LEARNER,26/01/19 4:04
3126a327ba6698e1754698ac0d8bbf4cb3a16cbe,LEARNER,31/05/18 7:52
3127bdba9e4b6ea6bf8517f4465b0f5be8f5c194,LEARNER,22/01/19 10:54
312aa1577d50430aaab2edf8d3feb913d5d48c47,LEARNER,04/10/18 19:19
313176eb649070db09916f6b98efa423f3f61705,LEARNER,24/05/18 1:00
313b072903282b5892ef19d7e298d17664043ac6,LEARNER,26/02/19 7:58
313cb1270e78a89d522fe58978a657ee2172cba3,LEARNER,30/11/18 16:20
314701db298ebf6df21c3dd0ea5bfeefa1131ecd,LEARNER,01/04/19 20:14
31471ce124196d3b2006de84f42806dfa27f1fd5,LEARNER,17/12/18 16:27
31498afa6d59be434fd37e6b6d87534628f9c01f,LEARNER,18/04/18 11:02
314c1c89e0d6ff732bd84ef168ae1e1a07987d34,LEARNER,04/10/18 13:08
314d753090b75549f92ea3939349a93727c950d6,LEARNER,14/03/19 19:07
314dc398bf7b11091dd4c4e9263045468ea63353,LEARNER,24/05/18 2:08
314f58df7fab23d14eb7f27ea9e4564c90b8928d,LEARNER,06/10/18 11:52
3150c6a7f741a59bd9742e56718982aad2e7ede0,LEARNER,04/01/19 3:47
315380c0d588dc3f51916b990757732bc69c0157,LEARNER,26/06/18 16:26
3158ba34b89fa64a7edade8860929a0ed937c828,LEARNER,18/09/18 10:45
315c9be34bb823ba2eb02920b3d3d6daf531bc1a,LEARNER,21/06/18 3:52
315dbf7a16e60f0a3c5cb4c7bd1dfdc9c3e8bc8f,LEARNER,30/08/18 18:58
3160b1b3e5383ef568bc91637f7d1fa77d3be2c0,LEARNER,19/01/19 7:19
3164c4aa71d30c85df74e64b844637f33f66ba7d,LEARNER,06/08/18 20:23
3165e3558dc36be5b73fdf0af4719c9970891a5c,LEARNER,03/12/18 17:52
3165ee6076b8673a085067184d2e85d53075e11d,LEARNER,26/04/19 4:59
316fe1b90e78a5373fc197fa3abfbe2c027e065d,LEARNER,01/10/18 16:24
31713163244484106f5ef25a3b38fe0153aa86be,LEARNER,15/09/18 7:52
31797391f37a4472b142f550f76997d9265fb858,LEARNER,30/03/19 13:08
317c52b498ec8eb319c32230ec19dcb5db93e17a,LEARNER,28/05/18 23:06
3184da0346a10c67f139e17549948e3ad228e602,LEARNER,19/09/18 9:16
318578cad12651d12af6105c7fb84d81a829c4cd,LEARNER,09/01/19 16:28
3189448520b8d7ab188ecc061e9579be61cbf21b,LEARNER,12/08/18 19:22
318999ad563ca67545f433896b4542882244e890,LEARNER,31/10/18 6:49
3189a8e1c765252c6e2060128e9bedffebc52897,LEARNER,27/03/19 14:54
31906a0f9798ef7195a12d58d5d60aa254bfb56c,LEARNER,15/12/18 22:47
3191fe571a89a0d9ba878b3622bb1aa657a3dafc,LEARNER,04/01/19 16:22
31933e6d0095fbdcf599fffe897ba5c07e431039,LEARNER,31/05/18 17:30
3193bbce8a04cf1767dacba987fc6eaf2c0a238d,LEARNER,09/10/18 12:34
3198aacc2374fbcf0518fa4ac8c610f58c231ad7,LEARNER,09/07/19 14:22
3198f8a502b5433a1a02216363a66b406337a4d4,LEARNER,03/08/18 7:34
319d8bb7f362415fd4e92dd4ddb68556e0597d05,LEARNER,14/12/18 12:00
319dca4592ea4b39ee24fdaeace5f736efd10bd7,LEARNER,24/05/18 8:12
319dff6029024ccfc4d11312a28e39b85923d39d,LEARNER,10/08/18 0:51
319e189afa451aff931d9c497a63f183f3f6bbae,LEARNER,09/08/18 10:43
319ff49646317b98e587163a0bf74c7b2aafca67,LEARNER,21/05/18 22:07
31a22e75629ab3491099e26662a015fa013e326b,LEARNER,26/09/18 19:30
31a3ff5619756dfcdc7ba204688fe2c70fffc1fd,LEARNER,05/05/19 9:46
31a46c783168e3762f1802731ec139f595d5fc15,LEARNER,15/02/19 6:04
31a932ec2d61d94ff329c064f9246e4a6af1809c,LEARNER,03/10/18 16:04
31aa1e3a066c48cd23821b9925c888435df4c925,LEARNER,24/05/18 15:13
31b1134a02a17dc921d43e3bc4269de401c3ad66,LEARNER,25/08/18 3:59
31b44ea385b443122844b0647b7b6875875d5e64,LEARNER,03/10/18 16:08
31b52a0fb3b2be177cd8f020a8e19ba4eaf4a1c4,LEARNER,24/05/18 13:22
31b768dd484eb776ae24b5d72970ae84c1f52b8b,LEARNER,08/06/18 11:17
31bb4abb0774844ab54c2e2106e22fa4a745c73e,LEARNER,09/10/18 21:48
31bc2879eb8364bbec17d6151e0f4545ec0d7f89,LEARNER,30/05/19 6:16
31be2ba62b228fb480049b4159001913cff4a389,LEARNER,01/10/18 12:21
31c37fa34db283976cb957182f63feaaee9c16cd,LEARNER,27/10/18 19:05
31c41f72b4233fcbd6590bc53d64521851acfa5a,LEARNER,05/05/19 6:26
31c93e4d0fb6a80f0b730f1335bdb6cfe5885ea3,LEARNER,25/07/18 12:25
31ca174063d0b0ca857c612c23768b89d7827a6c,LEARNER,21/05/18 13:46
31cc73502b28714d9b254683f834842dfc196a7e,LEARNER,27/05/19 15:26
31ccc4d56751a5757449e33cfda9cbf5dde3660b,LEARNER,04/08/18 20:09
31cd58fb42086515685c41973a7575b595bdc9dc,LEARNER,14/06/18 3:16
31cdec95035643a8276336ac4fe5d36200613451,LEARNER,21/09/18 10:18
31ce657ade4d16407808f9480dc3f228373b5478,LEARNER,11/06/18 16:17
31d16c63c17c450b438c90111b8e9a64a8067189,LEARNER,02/11/18 9:45
31d25d6010a4c1a5af6c2c6385d9eedbc7178cc3,LEARNER,05/06/19 18:54
31d8397d33eeab78a2841a52e94f2a5c56735bd0,LEARNER,30/09/18 14:22
31db88fbba83146d9697764dcc55868e6d14f901,LEARNER,29/05/18 17:49
31dbbabb28bc2929953741844c9efe3c033b638b,LEARNER,03/06/18 12:07
31dd4ab5b2fc4e15ee8a0611a1cc5961feb02640,LEARNER,21/01/19 1:03
31df0a10d498a859865939fc1d45a6dbfab9291b,LEARNER,20/11/18 13:35
31dfa03ba708382d95cbd9626389f05c0dd690dd,LEARNER,26/04/19 11:23
31e04e7d98162797e03810e6d921070aa811a40e,LEARNER,29/05/18 12:33
31e071d742b6919581b6454c71cf78015fbb3067,LEARNER,27/05/18 7:25
31e4a90c0ce69764f0f5ef0cde9500f86a809419,LEARNER,01/10/18 16:47
31e581df96dbc9a68bb30236a858146ee5e0f269,LEARNER,09/12/18 12:48
31e7d4dceb55e22484929b3a7a7fe9f55cfbe55a,LEARNER,03/11/18 9:27
31e9953ed5204ee3983c738f46cc3db74f888c45,LEARNER,12/05/19 16:45
31e9dd8428a612ae3a59923dccaee9625be886fe,LEARNER,29/05/18 11:03
31ecb4a2778bfff124f502952a19f95961b9a32a,LEARNER,13/11/18 18:20
31ee5fc800afc0172e4ad16a71bc95c50a5fd42a,LEARNER,31/05/18 11:38
31ee6e313aa4827ad2ccc56e52c14292cd96c240,LEARNER,18/12/18 23:38
31f9ba357ba91c71a85b6b0b58377dd6834e6205,LEARNER,02/08/18 15:21
31fbe415f00f857ef7a209d73984303325938e9e,LEARNER,26/06/18 16:44
31ffa74f92468877874d7640e8f8dd406d3eba85,LEARNER,10/06/18 13:53
32116861d0e26ae502f9bcf0b13f8bc5f6cb3102,LEARNER,08/01/19 16:59
3216879c486aeaca6bd4e8101bac5fb08e9165ae,LEARNER,19/06/18 8:17
3218ec43d63c4883baeb11c56658faa9f2865a8b,LEARNER,01/10/18 10:53
32192392f8cbf06f711e7d204cc32c53f969e7e6,LEARNER,31/05/18 11:19
322259b6f03081f4026fd1f3c4632ce46b591a74,LEARNER,24/05/18 4:43
322332408ce194d0c16c98a5a698732e3bf8ce5b,LEARNER,29/05/18 8:41
3224a4bf0512fc9e4569f0a3aed68f6fd572ff82,LEARNER,25/05/18 11:30
3228262e71ad00cfafcff059d104b5944e627296,LEARNER,21/06/18 6:16
322ea11269b075ce817c781b219f2f492efb8f98,LEARNER,03/10/18 9:50
322f008eaa8d8f8c1498e1de4b331efce73a0f0d,LEARNER,21/05/18 16:09
322ff7d2ac9791a2f53a56eb4f9a57893decac5b,LEARNER,09/10/18 12:37
3230020c7228e6bb4419a3acad5bc714d3441a44,LEARNER,27/09/18 9:55
323116271f1af3b8dfe70600932e49391eb1cf95,LEARNER,19/07/18 4:55
3233de9269c18899c01c2c83c99b50f5bb49cc83,LEARNER,01/06/18 3:31
32347987105add86cfe8ddcda540ec5399f55cc6,LEARNER,06/05/19 11:39
323691e0c38ac92f917c0f4fe05dfee51a9b8e5a,LEARNER,23/05/18 14:18
323831da768b0aa3a2295de3d49142f65901dad3,LEARNER,25/05/18 14:38
3239624e8125c49a5e9529d894351bc1f53566c5,LEARNER,10/06/18 15:05
323d5d27b1aedc701ae53cf9b5ab1b077e417ba6,LEARNER,12/06/18 9:55
3240841f925cee02145f5c100a04eb05b4470b4a,LEARNER,21/05/18 16:16
3245e8b3620d4f160cb48952e132e567a3be2528,LEARNER,29/03/19 15:52
324c6e8f34d35d638c064b14f6b6808d97a00e6c,LEARNER,14/12/18 16:51
3250fb606fb514988581489ec6adc3463866d7a3,LEARNER,02/09/18 12:17
32516e7a900603199a3fb0b43500afec0494b7c5,LEARNER,17/05/18 8:51
32564464c5c6426afdb63f01c886ae9cfe35dc54,LEARNER,08/10/18 11:39
325e1f0db091957f15f5a273cc4ee59279da754f,LEARNER,21/06/18 15:50
326683bd3b6b66109492e242dbae6e8679b5e3a8,LEARNER,06/11/18 9:09
326698784c3a1789e85351ac768bd7d048844a84,LEARNER,16/10/18 12:21
32722646bcc02f2ef683a82d0087dc347749d09c,LEARNER,20/02/19 16:37
327320e5cef9a4801269a863d2f22b9e75e0b036,LEARNER,21/11/18 18:14
3279a91b58f01e691d1b613d4d8755deb5acf551,LEARNER,23/05/18 15:01
327a579ed07ef0fcd564e5c4fc4067bdf3457911,LEARNER,01/06/18 10:15
32801c86648b99dad50fe39a13622729351cb88e,LEARNER,04/01/19 15:36
3285d71717ec64e3134ef259471b26cd879c70c6,LEARNER,01/10/18 15:23
328a35b89fa2c87a2b30d7ee3adb55ea3928f062,LEARNER,01/10/18 11:55
328d8d9cd5ba02efe7099f81caf086925c33a02e,LEARNER,18/07/18 17:03
328daf227ed133915654918001f8ab494373cf51,LEARNER,06/11/18 9:55
32936c539e7d168acf4f17e0db8fbb38e2b50c6b,LEARNER,21/05/18 13:27
329378d8c3237127ff075bf1e8c54fa543b7fa68,LEARNER,25/03/19 19:08
32938f75907aca101874eb8cf77f4ec86d72e72b,LEARNER,04/11/18 11:39
329557f6150213f8c4cb4a114bf8a40532836e2f,LEARNER,24/05/18 8:19
3297822932a607716f8a3bdaa9ac32b85ae215e9,LEARNER,07/06/18 23:24
3297822932a607716f8a3bdaa9ac32b85ae215e9,NOT_ENROLLED,08/06/18 3:42
329b593b4d7ab60a91456083e41f53bee7d8a2f3,LEARNER,30/10/18 21:14
329f0d794046eb4b18897c039ba10aea90803158,LEARNER,12/04/19 7:24
329f0d794046eb4b18897c039ba10aea90803158,NOT_ENROLLED,04/07/19 13:27
32a82c689c47fad376e76e01fbfdd88e2a0101a1,LEARNER,08/06/18 8:40
32a82c689c47fad376e76e01fbfdd88e2a0101a1,NOT_ENROLLED,19/03/19 11:29
32a92df63855e31450833ae626a01735a90ffe72,LEARNER,04/06/18 14:15
32ac83ab9f4204f4ef94272ec45a393442000f2a,LEARNER,06/08/18 18:13
32b2dc1746af99f7a5d541a4d0d2c2fbdd7f32b4,LEARNER,04/01/19 8:53
32b300e88356c2a24e7f6bc99123e3133e6242e4,LEARNER,09/10/18 18:17
32b84ef3e66958c88bfecfed3a2e7d50bf0bdfa5,LEARNER,20/01/19 17:45
32bb09b9fde87170d091d1649f647792f0ee5b6d,LEARNER,02/11/18 17:03
32bbff70617cfc58c8f097bba6a458ff09047f3b,LEARNER,15/07/18 8:48
32c10e226fb08a2e7eadc5ff7e9c0888865bc6a4,LEARNER,11/09/18 16:23
32c429eb32a7dd5fd924632dc27d726fa6437488,LEARNER,05/05/19 14:23
32c587943d04070aa2ec95951045317a382522d1,LEARNER,14/07/18 14:23
